date_local,latitude,longitude,county,aqi_42101,aqi_42401,aqi_44201,aqi_42602,aqi_88502,aqi_max
2017-03-25,40.83606,-73.92009,Bronx,6.5,4.3,27.875,47.5,55.0,58.22222222222222
2017-03-26,40.83606,-73.92009,Bronx,5.0,0.3,31.75,13.5,45.0,45.0
2017-03-27,40.83606,-73.92009,Bronx,5.0,0.7,25.625,38.5,30.75,42.11111111111112
2017-03-28,40.83606,-73.92009,Bronx,6.5,0.3,22.375,39.5,25.75,39.5
2017-03-29,40.83606,-73.92009,Bronx,6.5,1.1,32.375,21.0,16.25,32.375
2017-03-30,40.83606,-73.92009,Bronx,7.5,3.5,31.5,35.0,19.0,35.0
2017-03-31,40.83606,-73.92009,Bronx,6.5,0.3,35.375,29.5,17.75,35.375
2017-04-01,40.83606,-73.92009,Bronx,6.0,1.1,33.25,14.5,11.25,33.25
2017-04-02,40.83606,-73.92009,Bronx,5.0,1.1,38.375,22.0,14.0,38.375
2017-04-03,40.83606,-73.92009,Bronx,6.5,5.5,38.625,56.5,30.0,56.5
2017-04-04,40.83606,-73.92009,Bronx,6.5,0.3,33.75,27.0,36.333333333333336,36.333333333333336
2017-04-05,40.83606,-73.92009,Bronx,4.5,1.1,31.625,36.5,39.333333333333336,50.55555555555556
2017-04-06,40.83606,-73.92009,Bronx,5.5,0.3,30.75,42.0,33.5,42.0
2017-04-07,40.83606,-73.92009,Bronx,5.0,1.1,29.375,22.5,17.0,29.375
2017-04-08,40.83606,-73.92009,Bronx,4.0,0.7,35.0,11.5,14.25,35.0
2017-04-09,40.83606,-73.92009,Bronx,4.0,1.9,40.0,45.0,21.75,45.0
2017-04-10,40.83606,-73.92009,Bronx,6.0,3.9,38.75,56.5,43.5,56.5
2017-04-11,40.83606,-73.92009,Bronx,6.5,3.1,36.875,52.0,58.5,58.5
2017-04-12,40.83606,-73.92009,Bronx,6.5,2.7,38.75,47.0,57.5,58.66666666666666
2017-04-13,40.83606,-73.92009,Bronx,5.0,0.3,41.375,11.5,32.5,41.375
2017-04-14,40.83606,-73.92009,Bronx,3.0,1.1,40.5,34.0,15.25,40.5
2017-04-15,40.83606,-73.92009,Bronx,4.0,1.1,39.25,51.0,24.25,51.0
2017-04-16,40.83606,-73.92009,Bronx,4.0,0.3,44.625,19.0,35.25,49.32
2017-04-17,40.83606,-73.92009,Bronx,3.0,0.3,42.0,14.5,28.75,42.0
2017-04-18,40.83606,-73.92009,Bronx,2.5,0.3,37.125,11.5,17.5,37.125
2017-04-19,40.83606,-73.92009,Bronx,2.0,0.7,32.25,21.0,20.5,32.25
2017-04-20,40.83606,-73.92009,Bronx,3.5,0.7,31.375,32.5,28.25,33.55555555555556
2017-04-21,40.83606,-73.92009,Bronx,4.0,0.3,33.75,13.5,22.5,36.0
2017-04-22,40.83606,-73.92009,Bronx,3.0,0.7,25.75,21.0,11.5,26.0
2017-04-23,40.83606,-73.92009,Bronx,3.0,0.7,27.5,27.0,12.5,27.5
2017-04-24,40.83606,-73.92009,Bronx,4.5,1.1,29.75,35.0,20.25,36.0
2017-04-25,40.83606,-73.92009,Bronx,4.5,0.3,30.625,9.5,16.0,30.625
2017-04-26,40.83606,-73.92009,Bronx,4.0,0.3,23.5,31.5,12.25,31.5
2017-04-27,40.83606,-73.92009,Bronx,6.0,0.7,28.875,34.0,31.25,34.0
2017-04-28,40.83606,-73.92009,Bronx,6.5,1.1,38.625,57.0,49.0,59.5
2017-04-29,40.83606,-73.92009,Bronx,6.0,0.3,42.125,33.5,47.75,47.75
2017-04-30,40.83606,-73.92009,Bronx,4.0,0.3,37.375,10.5,25.25,37.375
2017-05-01,40.83606,-73.92009,Bronx,2.5,0.3,25.0,23.0,18.25,43.0
2017-05-02,40.83606,-73.92009,Bronx,3.0,0.3,37.875,18.5,23.25,37.875
2017-05-03,40.83606,-73.92009,Bronx,2.5,0.3,39.0,13.0,15.75,39.0
2017-05-04,40.83606,-73.92009,Bronx,2.5,1.5,37.875,30.0,19.25,37.875
2017-05-05,40.83606,-73.92009,Bronx,3.0,0.3,33.75,21.0,28.5,33.75
2017-05-06,40.83606,-73.92009,Bronx,3.0,0.3,33.5,13.5,28.75,33.5
2017-05-07,40.83606,-73.92009,Bronx,3.0,0.3,28.375,8.5,18.25,28.375
2017-05-08,40.83606,-73.92009,Bronx,3.0,0.3,29.875,19.5,9.0,29.875
2017-05-09,40.83606,-73.92009,Bronx,3.0,0.3,33.25,23.5,13.666666666666666,33.25
2017-05-10,40.83606,-73.92009,Bronx,3.0,1.1,33.625,24.5,19.5,34.0
2017-05-11,40.83606,-73.92009,Bronx,4.0,1.1,33.5,22.0,18.5,33.5
2017-05-12,40.83606,-73.92009,Bronx,4.0,1.1,32.375,28.0,12.333333333333334,32.375
2017-05-13,40.83606,-73.92009,Bronx,2.5,0.3,31.625,10.0,5.25,31.625
2017-05-14,40.83606,-73.92009,Bronx,2.5,0.3,37.5,14.0,3.75,37.5
2017-05-15,40.83606,-73.92009,Bronx,2.5,0.3,33.125,8.0,8.5,33.125
2017-05-16,40.83606,-73.92009,Bronx,4.0,0.7,35.125,48.5,14.75,48.5
2017-05-17,40.83606,-73.92009,Bronx,6.0,1.9,76.625,44.5,39.0,76.625
2017-05-18,40.83606,-73.92009,Bronx,5.5,1.1,96.375,30.0,59.5,96.375
2017-05-19,40.83606,-73.92009,Bronx,4.0,0.7,69.25,23.0,53.75,69.25
2017-05-20,40.83606,-73.92009,Bronx,3.0,0.3,40.75,22.5,28.75,40.75
2017-05-21,40.83606,-73.92009,Bronx,3.0,0.7,34.125,17.0,8.5,34.125
2017-05-22,40.83606,-73.92009,Bronx,3.0,0.3,22.125,30.0,9.5,30.0
2017-05-23,40.83606,-73.92009,Bronx,4.0,0.3,30.875,44.5,16.75,44.5
2017-05-24,40.83606,-73.92009,Bronx,5.0,0.7,37.875,38.0,20.0,38.0
2017-05-25,40.83606,-73.92009,Bronx,3.5,0.3,34.125,9.5,9.5,34.125
2017-05-26,40.83606,-73.92009,Bronx,2.5,0.3,32.375,15.0,3.0,32.375
2017-05-27,40.83606,-73.92009,Bronx,4.0,0.3,27.5,25.0,9.75,29.0
2017-05-28,40.83606,-73.92009,Bronx,5.0,0.3,33.75,10.5,15.0,33.75
2017-05-29,40.83606,-73.92009,Bronx,3.5,0.3,30.375,10.5,12.0,30.375
2017-05-30,40.83606,-73.92009,Bronx,2.0,0.3,25.75,15.5,12.0,25.75
2017-05-31,40.83606,-73.92009,Bronx,3.5,0.3,29.125,28.0,18.0,38.5
2017-06-01,40.83606,-73.92009,Bronx,5.0,0.3,42.875,32.0,19.75,42.875
2017-06-02,40.83606,-73.92009,Bronx,4.0,0.7,43.25,30.5,17.25,43.25
2017-06-03,40.83606,-73.92009,Bronx,3.0,0.3,36.0,22.5,11.25,36.0
2017-06-04,40.83606,-73.92009,Bronx,3.0,0.3,29.5,18.5,11.25,29.5
2017-06-05,40.83606,-73.92009,Bronx,3.0,0.3,28.0,18.5,23.25,50.44444444444444
2017-06-06,40.83606,-73.92009,Bronx,2.5,0.3,20.875,11.0,16.0,20.875
2017-06-07,40.83606,-73.92009,Bronx,3.5,0.7,30.875,44.5,5.25,44.5
2017-06-08,40.83606,-73.92009,Bronx,6.0,0.3,32.375,35.5,12.0,35.5
2017-06-09,40.83606,-73.92009,Bronx,6.0,1.1,39.375,31.0,30.0,39.375
2017-06-10,40.83606,-73.92009,Bronx,5.0,1.1,78.0,31.5,50.25,78.0
2017-06-11,40.83606,-73.92009,Bronx,4.0,1.1,84.0,16.0,53.0,84.0
2017-06-12,40.83606,-73.92009,Bronx,3.0,1.1,113.5,24.5,54.75,113.5
2017-06-13,40.83606,-73.92009,Bronx,4.0,1.1,104.875,27.5,58.75,104.875
2017-06-14,40.83606,-73.92009,Bronx,4.0,0.3,59.5,18.5,45.25,59.5
2017-06-15,40.83606,-73.92009,Bronx,3.0,0.7,36.0,28.0,30.0,36.0
2017-06-16,40.83606,-73.92009,Bronx,2.5,0.3,23.5,13.0,25.0,25.0
2017-06-17,40.83606,-73.92009,Bronx,2.5,0.3,21.625,20.5,25.666666666666668,25.666666666666668
2017-06-18,40.83606,-73.92009,Bronx,3.0,0.3,26.5,18.0,43.5,56.5
2017-06-19,40.83606,-73.92009,Bronx,3.0,0.3,23.875,23.5,32.0,32.0
2017-06-20,40.83606,-73.92009,Bronx,3.0,0.3,42.75,26.5,17.0,42.75
2017-06-21,40.83606,-73.92009,Bronx,4.0,0.3,55.5,26.0,20.0,55.5
2017-06-22,40.83606,-73.92009,Bronx,5.0,0.3,61.25,37.0,41.0,61.25
2017-06-23,40.83606,-73.92009,Bronx,5.5,0.3,35.75,31.5,39.333333333333336,56.77777777777778
2017-06-24,40.83606,-73.92009,Bronx,5.5,0.3,36.25,11.5,32.0,36.25
2017-06-25,40.83606,-73.92009,Bronx,4.0,0.3,45.125,27.0,13.5,45.125
2017-06-26,40.83606,-73.92009,Bronx,3.0,0.3,45.5,35.5,15.5,45.5
2017-06-27,40.83606,-73.92009,Bronx,4.0,0.3,43.875,28.0,16.0,43.875
2017-06-28,40.83606,-73.92009,Bronx,4.0,0.3,37.5,18.0,15.25,37.5
2017-06-29,40.83606,-73.92009,Bronx,3.0,1.1,41.875,21.5,24.75,41.875
2017-06-30,40.83606,-73.92009,Bronx,4.0,0.7,67.625,21.5,45.25,67.625
2017-07-01,40.83606,-73.92009,Bronx,4.0,0.3,36.5,22.5,40.75,42.0
2017-07-02,40.83606,-73.92009,Bronx,3.0,0.3,42.625,13.5,25.0,42.625
2017-07-03,40.83606,-73.92009,Bronx,3.0,0.7,50.125,17.5,29.75,50.125
2017-07-04,40.83606,-73.92009,Bronx,4.0,3.1,47.5,32.0,47.0,51.333333333333336
2017-07-05,40.83606,-73.92009,Bronx,6.0,2.7,45.0,42.0,57.25,61.0
2017-07-06,40.83606,-73.92009,Bronx,5.0,0.3,29.125,17.0,35.5,35.5
2017-07-07,40.83606,-73.92009,Bronx,3.0,0.3,29.25,32.5,11.25,32.5
2017-07-08,40.83606,-73.92009,Bronx,4.0,0.3,47.125,30.5,18.5,47.125
2017-07-09,40.83606,-73.92009,Bronx,4.0,0.3,40.5,32.0,23.5,40.5
2017-07-10,40.83606,-73.92009,Bronx,4.0,1.1,42.5,32.0,27.25,42.5
2017-07-11,40.83606,-73.92009,Bronx,5.0,0.3,50.125,37.5,40.25,50.125
2017-07-12,40.83606,-73.92009,Bronx,5.5,0.3,53.875,33.0,49.25,59.24
2017-07-13,40.83606,-73.92009,Bronx,5.5,0.3,51.5,25.5,52.5,54.888888888888886
2017-07-14,40.83606,-73.92009,Bronx,4.0,0.3,26.125,15.5,38.75,38.75
2017-07-15,40.83606,-73.92009,Bronx,2.5,0.3,30.75,10.0,22.0,30.84
2017-07-16,40.83606,-73.92009,Bronx,2.5,0.3,54.5,17.0,17.75,54.5
2017-07-17,40.83606,-73.92009,Bronx,4.0,0.3,48.25,25.0,26.75,48.25
2017-07-18,40.83606,-73.92009,Bronx,4.0,0.3,41.75,28.0,28.25,41.75
2017-07-19,40.83606,-73.92009,Bronx,3.0,0.3,64.625,22.0,35.0,64.625
2017-07-20,40.83606,-73.92009,Bronx,4.5,0.3,86.75,38.0,53.75,86.75
2017-07-21,40.83606,-73.92009,Bronx,4.5,0.3,58.875,13.5,44.5,58.875
2017-07-22,40.83606,-73.92009,Bronx,4.0,0.3,111.375,17.5,43.25,111.375
2017-07-23,40.83606,-73.92009,Bronx,5.0,0.3,71.5,13.5,56.25,71.5
2017-07-24,40.83606,-73.92009,Bronx,4.0,0.3,25.625,10.5,31.0,31.0
2017-07-25,40.83606,-73.92009,Bronx,2.5,0.3,19.25,13.5,4.25,19.25
2017-07-26,40.83606,-73.92009,Bronx,2.0,0.3,33.625,18.5,6.25,33.625
2017-07-27,40.83606,-73.92009,Bronx,3.5,0.3,30.25,32.5,19.25,36.88
2017-07-28,40.83606,-73.92009,Bronx,6.0,0.3,44.375,28.0,37.75,54.55555555555556
2017-07-29,40.83606,-73.92009,Bronx,5.0,0.3,29.625,7.5,26.0,29.625
2017-07-30,40.83606,-73.92009,Bronx,4.0,0.7,31.875,34.5,10.25,34.5
2017-07-31,40.83606,-73.92009,Bronx,5.0,0.7,43.25,33.0,25.0,48.333333333333336
2017-08-01,40.83606,-73.92009,Bronx,5.5,0.3,77.875,31.0,45.5,77.875
2017-08-02,40.83606,-73.92009,Bronx,6.0,1.1,49.5,41.0,58.5,69.76
2017-08-03,40.83606,-73.92009,Bronx,6.0,0.3,54.875,30.5,54.75,65.44444444444444
2017-08-04,40.83606,-73.92009,Bronx,4.5,0.3,36.25,21.5,31.5,39.11111111111112
2017-08-05,40.83606,-73.92009,Bronx,3.0,0.3,33.25,12.0,10.5,33.25
2017-08-06,40.83606,-73.92009,Bronx,3.0,0.3,30.125,12.0,6.75,30.125
2017-08-07,40.83606,-73.92009,Bronx,4.0,0.7,24.0,29.0,18.75,43.11111111111112
2017-08-08,40.83606,-73.92009,Bronx,4.0,0.3,32.25,21.5,23.25,34.52
2017-08-09,40.83606,-73.92009,Bronx,4.0,0.7,64.375,29.0,29.5,64.375
2017-08-10,40.83606,-73.92009,Bronx,5.0,1.1,58.625,31.0,45.75,58.625
2017-08-11,40.83606,-73.92009,Bronx,4.0,0.3,44.125,26.5,36.75,44.125
2017-08-12,40.83606,-73.92009,Bronx,3.0,0.3,33.875,18.5,23.75,33.875
2017-08-13,40.83606,-73.92009,Bronx,4.0,0.3,38.25,26.0,22.75,38.25
2017-08-14,40.83606,-73.92009,Bronx,5.5,0.7,42.0,27.5,28.25,42.0
2017-08-15,40.83606,-73.92009,Bronx,6.0,0.7,29.375,36.0,42.75,42.75
2017-08-16,40.83606,-73.92009,Bronx,6.0,0.3,44.5,31.0,43.25,44.5
2017-08-17,40.83606,-73.92009,Bronx,5.5,0.7,42.75,21.0,34.5,42.75
2017-08-18,40.83606,-73.92009,Bronx,5.0,0.3,28.75,31.0,36.0,36.0
2017-08-19,40.83606,-73.92009,Bronx,4.0,0.3,41.0,12.5,32.0,41.0
2017-08-20,40.83606,-73.92009,Bronx,4.0,0.3,35.625,16.5,24.5,35.625
2017-08-21,40.83606,-73.92009,Bronx,5.0,0.7,48.75,26.5,41.0,48.75
2017-08-22,40.83606,-73.92009,Bronx,5.5,0.3,47.25,26.0,56.0,56.0
2017-08-23,40.83606,-73.92009,Bronx,4.5,0.3,36.625,18.0,33.0,36.625
2017-08-24,40.83606,-73.92009,Bronx,3.0,0.3,35.125,21.5,23.5,35.125
2017-08-25,40.83606,-73.92009,Bronx,4.0,0.3,31.0,19.5,19.25,31.0
2017-08-26,40.83606,-73.92009,Bronx,5.5,0.3,35.875,27.0,14.25,35.875
2017-08-27,40.83606,-73.92009,Bronx,6.5,0.3,38.375,26.5,24.0,38.375
2017-08-28,40.83606,-73.92009,Bronx,5.0,0.3,34.75,18.0,29.25,55.0
2017-08-29,40.83606,-73.92009,Bronx,3.0,0.7,22.25,12.0,18.75,23.96
2017-08-30,40.83606,-73.92009,Bronx,3.0,0.3,32.75,19.5,19.75,32.75
2017-08-31,40.83606,-73.92009,Bronx,3.0,0.3,36.75,24.5,35.75,36.75
2017-09-01,40.83606,-73.92009,Bronx,3.0,0.3,31.625,11.5,38.0,38.0
2017-09-02,40.83606,-73.92009,Bronx,2.5,3.5,30.0,9.5,24.25,30.0
2017-09-03,40.83606,-73.92009,Bronx,2.5,0.3,28.75,9.5,9.0,28.75
2017-09-04,40.83606,-73.92009,Bronx,4.0,0.3,40.0,11.5,26.0,48.32
2017-09-05,40.83606,-73.92009,Bronx,5.5,0.3,42.75,25.0,54.5,55.55555555555556
2017-09-06,40.83606,-73.92009,Bronx,5.5,0.3,30.75,30.5,59.25,59.25
2017-09-07,40.83606,-73.92009,Bronx,4.0,0.3,33.375,19.5,43.25,45.5
2017-09-08,40.83606,-73.92009,Bronx,3.0,0.3,30.25,19.0,19.75,30.25
2017-09-09,40.83606,-73.92009,Bronx,3.0,0.3,22.5,9.5,4.75,22.5
2017-09-10,40.83606,-73.92009,Bronx,3.0,0.3,22.75,20.0,3.25,22.75
2017-09-11,40.83606,-73.92009,Bronx,4.5,1.1,28.75,38.0,8.25,51.0
2017-09-12,40.83606,-73.92009,Bronx,6.5,0.3,30.5,36.0,19.25,36.0
2017-09-13,40.83606,-73.92009,Bronx,6.5,1.1,31.25,36.0,33.75,48.5
2017-09-14,40.83606,-73.92009,Bronx,5.5,0.3,30.375,27.5,42.5,42.5
2017-09-15,40.83606,-73.92009,Bronx,5.0,0.7,35.25,30.5,43.0,51.0
2017-09-16,40.83606,-73.92009,Bronx,5.5,0.3,45.25,30.0,48.0,63.8
2017-09-17,40.83606,-73.92009,Bronx,7.0,0.3,48.375,28.5,53.75,63.55555555555556
2017-09-18,40.83606,-73.92009,Bronx,5.5,0.3,29.0,12.5,31.0,31.0
2017-09-19,40.83606,-73.92009,Bronx,2.5,0.3,19.5,9.5,20.25,44.0
2017-09-20,40.83606,-73.92009,Bronx,2.0,0.3,21.0,12.0,22.25,22.25
2017-09-21,40.83606,-73.92009,Bronx,2.5,0.3,23.0,12.0,23.75,33.0
2017-09-22,40.83606,-73.92009,Bronx,3.0,0.3,31.375,10.5,23.75,31.375
2017-09-23,40.83606,-73.92009,Bronx,4.5,1.1,39.25,37.5,16.5,39.25
2017-09-24,40.83606,-73.92009,Bronx,6.5,1.1,48.5,50.0,36.0,50.0
2017-09-25,40.83606,-73.92009,Bronx,8.5,1.1,46.875,48.0,53.0,56.48
2017-09-26,40.83606,-73.92009,Bronx,6.5,0.3,37.625,23.5,36.5,37.625
2017-09-27,40.83606,-73.92009,Bronx,4.0,0.7,17.75,17.0,17.0,17.75
2017-09-28,40.83606,-73.92009,Bronx,3.5,0.3,24.375,11.0,14.5,24.375
2017-09-29,40.81551,-73.88553,Bronx,4.0,0.3,28.125,26.0,12.0,28.125
2017-09-30,40.81551,-73.88553,Bronx,6.5,0.3333333333333333,22.75,28.0,20.0,32.333333333333336
2017-10-01,40.81551,-73.88553,Bronx,6.5,1.4,29.25,35.0,21.0,35.0
2017-10-02,40.81551,-73.88553,Bronx,6.5,0.5,32.75,25.0,21.5,32.75
2017-10-03,40.83606,-73.92009,Bronx,7.5,1.1666666666666667,23.571428571428573,30.0,26.33333333333333,30.0
2017-10-04,40.83606,-73.92009,Bronx,6.5,0.3,28.75,31.0,30.0,39.76
2017-10-05,40.83606,-73.92009,Bronx,5.5,0.3,38.125,28.0,43.25,49.11111111111112
2017-10-06,40.83606,-73.92009,Bronx,6.0,1.1,37.125,41.0,51.5,51.5
2017-10-07,40.83606,-73.92009,Bronx,6.0,0.7,30.75,34.0,47.25,48.12
2017-10-08,40.83606,-73.92009,Bronx,5.5,0.3,19.125,23.0,35.25,35.25
2017-10-09,40.83606,-73.92009,Bronx,5.0,0.3,15.5,23.0,29.75,29.75
2017-10-10,40.83606,-73.92009,Bronx,5.0,0.3,26.75,29.0,25.5,29.0
2017-10-11,40.83606,-73.92009,Bronx,5.0,0.3,27.375,27.5,30.0,33.77777777777778
2017-10-12,40.83606,-73.92009,Bronx,3.5,0.3,27.25,13.0,30.0,30.0
2017-10-13,40.83606,-73.92009,Bronx,2.0,0.3,26.5,16.0,18.0,26.5
2017-10-14,40.83606,-73.92009,Bronx,3.5,0.3,22.0,21.0,18.75,22.0
2017-10-15,40.83606,-73.92009,Bronx,5.5,0.3,23.125,23.5,24.25,30.22222222222222
2017-10-16,40.83606,-73.92009,Bronx,4.5,0.3,22.125,9.0,18.0,22.125
2017-10-17,40.83606,-73.92009,Bronx,4.5,0.7,20.0,33.0,15.25,33.0
2017-10-18,40.83606,-73.92009,Bronx,6.5,1.9,22.875,47.5,34.0,47.5
2017-10-19,40.83606,-73.92009,Bronx,7.0,1.1,26.625,40.0,43.75,46.96
2017-10-20,40.83606,-73.92009,Bronx,6.0,1.1,32.375,34.5,35.25,74.0
2017-10-21,40.83606,-73.92009,Bronx,6.0,1.1,28.75,47.5,36.25,47.5
2017-10-22,40.83606,-73.92009,Bronx,8.0,2.3,34.5,44.0,48.5,51.96
2017-10-23,40.83606,-73.92009,Bronx,7.5,0.3,31.375,32.0,40.25,40.25
2017-10-24,40.83606,-73.92009,Bronx,4.5,0.3,29.375,16.0,31.5,31.5
2017-10-25,40.83606,-73.92009,Bronx,4.5,0.7,21.875,36.0,29.25,36.0
2017-10-26,40.83606,-73.92009,Bronx,5.5,0.3,22.875,20.0,24.0,24.0
2017-10-27,40.83606,-73.92009,Bronx,6.0,1.1,24.0,32.5,31.25,32.5
2017-10-28,40.83606,-73.92009,Bronx,8.0,1.1,36.375,35.5,35.0,36.375
2017-10-29,40.83606,-73.92009,Bronx,6.0,0.3,36.125,10.0,17.5,36.125
2017-10-30,40.83606,-73.92009,Bronx,6.0,0.3,25.75,16.0,11.75,25.75
2017-10-31,40.83606,-73.92009,Bronx,9.0,1.1,21.875,26.0,26.25,30.24
2017-11-01,40.83606,-73.92009,Bronx,8.0,3.9,8.625,28.0,36.5,36.5
2017-11-02,40.83606,-73.92009,Bronx,7.0,0.7,17.125,34.0,44.25,44.25
2017-11-03,40.83606,-73.92009,Bronx,7.0,0.3,22.25,26.0,40.25,40.25
2017-11-04,40.83606,-73.92009,Bronx,5.0,0.3,22.125,17.0,26.25,26.25
2017-11-05,40.83606,-73.92009,Bronx,3.0,0.3,18.75,24.5,21.75,24.5
2017-11-06,40.83606,-73.92009,Bronx,5.0,0.3,16.5,24.0,30.0,39.92
2017-11-07,40.83606,-73.92009,Bronx,5.0,1.1,13.375,19.0,28.25,28.25
2017-11-08,40.83606,-73.92009,Bronx,3.0,1.1,10.125,24.0,23.5,24.0
2017-11-09,40.83606,-73.92009,Bronx,4.0,1.9,15.625,30.5,30.25,30.5
2017-11-10,40.83606,-73.92009,Bronx,4.0,0.3,26.875,13.5,27.0,27.0
2017-11-11,40.83606,-73.92009,Bronx,4.5,3.1,27.0,36.0,20.25,36.0
2017-11-12,40.83606,-73.92009,Bronx,7.5,4.3,20.375,44.0,35.5,54.44
2017-11-13,40.83606,-73.92009,Bronx,9.0,2.7,16.25,40.0,50.5,60.22222222222222
2017-11-14,40.83606,-73.92009,Bronx,7.0,2.3,18.875,25.0,43.25,48.55555555555556
2017-11-15,40.83606,-73.92009,Bronx,5.0,3.1,20.375,27.0,32.5,32.5
2017-11-16,40.83606,-73.92009,Bronx,5.0,0.7,19.75,39.0,26.5,39.0
2017-11-17,40.83606,-73.92009,Bronx,4.0,0.7,24.75,19.0,24.25,24.75
2017-11-18,40.83606,-73.92009,Bronx,5.0,1.9,25.0,46.0,31.0,46.0
2017-11-19,40.83606,-73.92009,Bronx,6.0,0.3,24.5,13.0,32.25,32.25
2017-11-20,40.83606,-73.92009,Bronx,5.0,1.1,20.625,26.0,30.5,30.5
2017-11-21,40.83606,-73.92009,Bronx,5.5,2.7,20.375,38.5,40.25,42.2
2017-11-22,40.83606,-73.92009,Bronx,7.0,1.9,20.5,42.0,46.75,46.75
2017-11-23,40.83606,-73.92009,Bronx,6.5,0.7,25.0,27.5,37.5,37.5
2017-11-24,40.83606,-73.92009,Bronx,5.5,2.7,14.5,38.5,38.75,48.24
2017-11-25,40.83606,-73.92009,Bronx,6.0,2.7,17.625,39.5,51.75,52.0
2017-11-26,40.83606,-73.92009,Bronx,6.0,1.1,21.125,20.5,39.25,39.25
2017-11-27,40.83606,-73.92009,Bronx,4.5,1.9,23.0,24.5,31.25,31.25
2017-11-28,40.83606,-73.92009,Bronx,4.0,1.9,25.375,40.0,38.25,40.0
2017-11-29,40.83606,-73.92009,Bronx,5.0,1.1,26.75,33.5,40.0,40.0
2017-11-30,40.83606,-73.92009,Bronx,5.5,3.1,15.75,36.5,36.25,36.5
2017-12-01,40.83606,-73.92009,Bronx,6.0,1.9,17.25,32.0,34.25,34.25
2017-12-02,40.83606,-73.92009,Bronx,6.0,3.1,14.5,31.5,39.0,39.0
2017-12-03,40.83606,-73.92009,Bronx,7.0,9.5,8.5,30.0,47.25,56.4
2017-12-04,40.83606,-73.92009,Bronx,9.5,5.1,17.875,34.5,57.75,65.88888888888889
2017-12-05,40.83606,-73.92009,Bronx,8.0,0.7,22.25,26.5,49.75,49.75
2017-12-06,40.83606,-73.92009,Bronx,5.0,1.1,21.25,26.5,32.5,32.5
2017-12-07,40.83606,-73.92009,Bronx,5.0,1.9,21.0,28.5,34.0,34.0
2017-12-08,40.83606,-73.92009,Bronx,5.0,1.1,16.125,28.5,42.333333333333336,42.333333333333336
2017-12-09,40.83606,-73.92009,Bronx,4.0,2.7,11.625,26.5,42.0,49.2
2017-12-10,40.83606,-73.92009,Bronx,4.0,1.9,16.0,23.5,48.5,51.333333333333336
2017-12-11,40.83606,-73.92009,Bronx,5.0,2.7,15.625,32.5,49.5,53.77777777777778
2017-12-12,40.83606,-73.92009,Bronx,5.5,1.1,24.375,36.0,44.5,48.88
2017-12-13,40.83606,-73.92009,Bronx,4.5,1.9,25.875,17.5,33.75,33.75
2017-12-14,40.83606,-73.92009,Bronx,4.0,1.9,23.25,34.5,34.25,34.5
2017-12-15,40.83606,-73.92009,Bronx,6.5,3.9,15.75,46.5,47.0,54.24
2017-12-16,40.83606,-73.92009,Bronx,7.0,1.9,16.875,29.0,52.0,57.333333333333336
2017-12-17,40.83606,-73.92009,Bronx,4.5,1.9,19.375,28.5,48.5,48.5
2017-12-18,40.83606,-73.92009,Bronx,5.0,2.7,8.125,40.5,51.25,66.28
2017-12-19,40.83606,-73.92009,Bronx,7.0,1.9,14.5,34.5,54.75,54.75
2017-12-20,40.83606,-73.92009,Bronx,6.0,0.7,23.875,20.0,44.25,44.25
2017-12-21,40.83606,-73.92009,Bronx,4.0,1.1,22.25,29.0,37.25,37.25
2017-12-22,40.83606,-73.92009,Bronx,5.0,1.9,10.75,40.5,45.5,45.5
2017-12-23,40.83606,-73.92009,Bronx,8.0,2.3,14.125,35.5,51.75,51.75
2017-12-24,40.83606,-73.92009,Bronx,7.0,1.9,22.5,16.5,39.75,39.75
2017-12-25,40.83606,-73.92009,Bronx,4.0,0.7,25.25,17.5,35.5,35.5
2017-12-26,40.83606,-73.92009,Bronx,4.0,1.9,26.25,26.5,41.5,41.5
2017-12-27,40.83606,-73.92009,Bronx,5.0,1.1,25.375,20.5,45.0,45.0
2017-12-28,40.83606,-73.92009,Bronx,4.0,1.1,26.875,14.0,43.5,43.5
2017-12-29,40.83606,-73.92009,Bronx,3.0,1.9,24.125,20.0,41.25,41.25
2017-12-30,40.83606,-73.92009,Bronx,4.5,6.7,19.25,36.5,50.75,57.92
2017-12-31,40.83606,-73.92009,Bronx,6.0,1.1,25.125,19.5,52.75,52.75
2018-01-01,40.83606,-73.92009,Bronx,4.0,2.0,29.5,23.0,52.25,52.25
2018-01-02,40.83606,-73.92009,Bronx,4.0,3.2,21.875,27.0,54.0,54.0
2018-01-03,40.83606,-73.92009,Bronx,6.5,12.4,10.5,50.5,59.0,59.0
2018-01-04,40.83606,-73.92009,Bronx,7.5,3.6,19.5,38.0,58.5,58.5
2018-01-05,40.83606,-73.92009,Bronx,5.0,0.8,27.25,14.5,52.5,52.5
2018-01-06,40.83606,-73.92009,Bronx,3.0,1.2,27.375,16.5,51.25,51.25
2018-01-07,40.83606,-73.92009,Bronx,4.0,8.4,23.25,39.5,53.0,53.0
2018-01-08,40.83606,-73.92009,Bronx,5.5,13.6,9.375,42.0,57.25,64.68
2018-01-09,40.83606,-73.92009,Bronx,6.5,2.8,17.875,32.5,60.25,60.25
2018-01-10,40.83606,-73.92009,Bronx,7.5,4.4,15.25,41.5,59.0,59.0
2018-01-11,40.83606,-73.92009,Bronx,11.0,5.111111111111111,5.125,51.5,69.0,74.76
